συγκεράννυμι|4786
συγκινέω|4787
συγκλείω|4788
συγκληρονόμος|4789
συγκοινωνέω|4790
συγκοινωνός|4791
συγκομίζω|4792
συγκρίνω|4793
συγκυρία|4795
συγκάθημαι|4775
συγκάμπτω|4781
συγκύπτω|4794
συγχαίρω|4796
συγχράομαι|4798
συγχέω|4797
συζεύγνυμι|4801
συζητητής|4804
συζητέω|4802
συζωοποιέω|4806
συζάω|4800
συζήτησις|4803
συκομωραία|4809
συκοφαντέω|4811
συκάμινος|4807
συκῆ|4808
συλαγωγέω|4812
συλλαλέω|4814
συλλαμβάνω|4815
συλλογίζομαι|4817
συλλυπέομαι|4818
συλλέγω|4816
συλάω|4813
συμβασιλεύω|4821
συμβαίνω|4819
συμβιβάζω|4822
συμβουλεύω|4823
συμβούλιον|4824
συμβάλλω|4820
συμεών|4826
συμμαθητής|4827
συμμαρτυρέω|4828
συμμερίζομαι|4829
συμμιμητής|4831
συμμορφόω|4833
συμμέτοχος|4830
συμπαθέω|4834
συμπαθής|4835
συμπαραγίνομαι|4836
συμπαρακαλέω|4837
συμπαραλαμβάνω|4838
συμπαραμένω|4839
συμπεριλαμβάνω|4843
συμπληρόω|4845
συμπνίγω|4846
συμπολίτης|4847
συμπορεύομαι|4848
συμπρεσβύτερος|4850
συμπάρειμι|4840
συμπάσχω|4841
συμπέμπω|4842
συμπίνω|4844
συμπόσιον|4849
συμφυλέτης|4853
συμφωνέω|4856
συμφωνία|4858
συμφέρω|4851
συμφύω|4855
συμφώνησις|4857
συμψηφίζω|4860
συναγωγή|4864
συναγωνίζομαι|4865
συναθλέω|4866
συναθροίζω|4867
συναιχμάλωτος|4869
συνακολουθέω|4870
συναλίζομαι|4871
συναναβαίνω|4872
συναναμίγνυμι|4874
συναναπαύομαι|4875
συναντιλαμβάνομαι|4878
συναντάω|4876
συνανάκειμαι|4873
συναποθνῄσκω|4880
συναποστέλλω|4882
συναπάγω|4879
συναπόλλυμι|4881
συναρμολογέω|4883
συναρπάζω|4884
συναυξάνομαι|4885
συναίρω|4868
συνδοξάζω|4888
συνδρομή|4890
συνδέω|4887
συνεγείρω|4891
συνεισέρχομαι|4897
συνεκλεκτός|4899
συνελαύνω|4900
συνεπιμαρτυρέω|4901
συνεπίστημι|4911
συνεργέω|4903
συνεργός|4904
συνεσθίω|4906
συνετός|4908
συνευδοκέω|4909
συνευωχέομαι|4910
συνείδησις|4893
συνηλικιώτης|4915
συνθλάω|4917
συνθλίβω|4918
συνθρύπτω|4919
συνθάπτω|4916
συνοδεύω|4922
συνοδία|4923
συνοικοδομέω|4925
συνοικέω|4924
συνομιλέω|4926
συνομορέω|4927
συνοχή|4928
συντελέω|4931
συντηρέω|4933
συντρέχω|4936
συντρίβω|4937
συντυγχάνω|4940
συντάσσω|4929
συντέλεια|4930
συντέμνω|4932
συντίθημι|4934
συντόμως|4935
συντύχη|4941
συνυποκρίνομαι|4942
συνυπουργέω|4943
συνωδίνω|4944
συνωμοσία|4945
συνάγω|4863
συνάντησις|4877
συνέδριον|4892
συνέκδημος|4898
συνέπομαι|4902
συνέρχομαι|4905
συνέχω|4912
συνήδομαι|4913
συνήθεια|4914
συνίημι|4920
συνίστημι|4921
συροφοινίκισσα|4949
συράκουσαι|4946
συρία|4947
συσπαράσσω|4952
συστασιαστής|4955
συστατικός|4956
συσταυρόω|4957
συστενάζω|4959
συστοιχέω|4960
συστρατιώτης|4961
συστροφή|4963
συστρέφω|4962
συστέλλω|4958
συσχηματίζω|4964
συχάρ|4965
συχέμ|4966
σφαγή|4967
σφοδρῶς|4971
σφραγίζω|4972
σφραγίς|4973
σφυρόν|4974
σφάγιον|4968
σφάζω|4969
σφόδρα|4970
σχεδόν|4975
σχοινίον|4979
σχολάζω|4980
σχολή|4981
σχίζω|4977
σχίσμα|4978
σχῆμα|4976
σωματικός|4984
σωματικῶς|4985
σωρεύω|4987
σωσθένης|4988
σωσίπατρος|4989
σωτηρία|4991
σωτήρ|4990
σωτήριος|4992
σωφρονισμός|4995
σωφρονέω|4993
σωφρονίζω|4994
σωφροσύνη|4997
σωφρόνως|4996
σάββατον|4521
σάκκος|4526
σάλος|4535
σάλπιγξ|4536
σάμος|4544
σάπφειρος|4552
σάρδεις|4554
σάρδιον|4556
σάρεπτα|4558
σάρκινος|4560
σάρξ|4561
σάρρα|4564
σάτον|4568
σέβασμα|4574
σέβομαι|4576
σέργιος|4588
σήθ|4589
σήμ|4590
σήμερον|4594
σήπω|4595
σής|4597
σίδηρος|4604
σίκερα|4608
σίλας|4609
σίμων|4613
σίναπι|4615
σόδομα|4670
σός|4674
σύ|4771
σύγχυσις|4799
σύζυγος|4805
σύμβουλος|4825
σύμμορφος|4832
σύμφημι|4852
σύμφυτος|4854
σύμφωνος|4859
σύμψυχος|4861
σύν εἶμι|4896
σύν|4862
σύνδεσμος|4886
σύνδουλος|4889
σύνειμι|4895
σύνεσις|4907
σύνοιδα|4894
σύντριμμα|4938
σύντροφος|4939
σύρος|4948
σύρτις|4950
σύρω|4951
σύσσημον|4953
σύσσωμος|4954
σώπατρος|4986
σώφρων|4998
σῖτος|4621
σῦκον|4810
σῴζω|4982
σῶμα|4983
ταβηθά|5000
ταβέρναι|4999
τακτός|5002
ταλαιπωρέω|5003
ταλαιπωρία|5004
ταλαντιαῖος|5006
ταλαίπωρος|5005
ταλιθά|5008
ταμεῖον|5009
ταπεινοφροσύνη|5012
ταπεινός|5011
ταπεινόω|5013
ταπείνωσις|5014
ταραχή|5016
ταρσεύς|5018
ταρσός|5019
ταρταρόω|5020
ταράσσω|5015
ταφή|5027
ταχινός|5031
ταχέως|5030
ταχύ|5035
ταχύς|5036
ταῦρος|5022
τεκμήριον|5039
τεκνογονέω|5041
τεκνογονία|5042
τεκνοτροφέω|5044
τεκνίον|5040
τελειωτής|5051
τελειότης|5047
τελειόω|5048
τελεσφορέω|5052
τελευτάω|5053
τελευτή|5054
τελείως|5049
τελείωσις|5050
τελέω|5055
τελώνης|5057
τελώνιον|5058
τεσσαρακονταετής|5063
τεσσαρεσκαιδέκατος|5065
τεσσαράκοντα|5062
τεταρταῖος|5066
τετρακισχίλιοι|5070
τετρακόσιοι|5071
τετραπλοῦς|5073
τετραρχέω|5075
τετράγωνος|5068
τετράδιον|5069
τετράμηνος|5072
τετράπους|5074
τετράρχης|5076
τεφρόω|5077
τεχνίτης|5079
τεῖχος|5038
τηλαυγῶς|5081
τηλικοῦτος|5082
τηρέω|5083
τιβεριάς|5085
τιβέριος|5086
τιμαῖος|5090
τιμιότης|5094
τιμωρέω|5097
τιμωρία|5098
τιμάω|5091
τιμή|5092
τιμόθεος|5095
τις|5100
τοιγαροῦν|5105
τοιοῦτος|5108
τοιόσδε|5107
τολμηρότερον|5112
τολμητής|5113
τολμάω|5111
τομώτερος|5114
τοπάζιον|5116
τοσοῦτος|5118
τοὐναντίον|5121
τοὔνομα|5122
τοίνυν|5106
τοῖχος|5109
τραπεζίτης|5133
τραυματίζω|5135
τραχηλίζω|5136
τραχωνῖτις|5139
τραχύς|5138
τραῦμα|5134
τρεῖς|5140
τριακόσιοι|5145
τριετία|5148
τρισχίλιοι|5153
τριάκοντα|5144
τροποφορέω|5159
τροπή|5157
τροφή|5160
τροφός|5162
τροχιά|5163
τροχός|5164
τρυγάω|5166
τρυγών|5167
τρυμαλιά|5168
τρυφάω|5171
τρυφή|5172
τρυφῶσα|5173
τρωγύλλιον|5175
τράγος|5131
τράπεζα|5132
τράχηλος|5137
τρέμω|5141
τρέφω|5142
τρέχω|5143
τρίβολος|5146
τρίβος|5147
τρίζω|5149
τρίμηνος|5150
τρίς|5151
τρίστεγος|5152
τρίτος|5154
τρίχινος|5155
τρόμος|5156
τρόπος|5158
τρόφιμος|5161
τρύβλιον|5165
τρύπημα|5169
τρύφαινα|5170
τρώγω|5176
τρῳάς|5174
τυγχάνω|5177
τυμπανίζω|5178
τυρβάζω|5182
τυφλός|5185
τυφλόω|5186
τυφωνικός|5189
τυφόω|5187
τυχικός|5190
τάγμα|5001
τάλαντον|5007
τάξις|5010
τάραχος|5017
τάσσω|5021
τάφος|5028
τάχα|5029
τάχιον|5032
τάχιστα|5033
τάχος|5034
τέ|5037
τέκνον|5043
τέκτων|5045
τέλειος|5046
τέλος|5056
τέρας|5059
τέρτιος|5060
τέρτυλλος|5061
τέσσαρες|5064
τέταρτος|5067
τέχνη|5078
τήκω|5080
τήρησις|5084
τίθημι|5087
τίκτω|5088
τίλλω|5089
τίμιος|5093
τίμων|5096
τίνω|5099
τίς|5101
τίτλος|5102
τίτος|5103
τόκος|5110
τόξον|5115
τόπος|5117
τότε|5119
τύπος|5179
τύπτω|5180
τύραννος|5181
τύριος|5183
τύρος|5184
τύφω|5188
υἱοθεσία|5206
υἱός|5207
φανερός|5318
φανερόω|5319
φανερῶς|5320
φανουήλ|5323
φαντασία|5325
φαντάζω|5324
φανέρωσις|5321
φανός|5322
φαραώ|5328
φαρισαῖος|5330
φαρμακεία|5331
φαρές|5329
φαίνω|5316
φαῦλος|5337
φειδομένως|5340
φελόνης|5341
φείδομαι|5339
φεύγω|5343
φημί|5346
φθαρτός|5349
φθείρω|5351
φθινοπωρινός|5352
φθονέω|5354
φθορά|5356
φθάνω|5348
φθέγγομαι|5350
φθόγγος|5353
φθόνος|5355
φιλαδελφία|5360
φιλαδέλφεια|5359
φιλανθρωπία|5363
φιλανθρώπως|5364
φιλαργυρία|5365
φιλιππήσιος|5374
φιλονεικία|5379
φιλοξενία|5381
φιλοπρωτεύω|5383
φιλοσοφία|5385
φιλοτιμέομαι|5389
φιλοφρόνως|5390
φιλάγαθος|5358
φιλάδελφος|5361
φιλάργυρος|5366
φιλέω|5368
φιλήδονος|5369
φιλήμων|5371
φιλία|5373
φιλόθεος|5377
φιλόλογος|5378
φιλόνεικος|5380
φιλόξενος|5382
φιλόσοφος|5386
φιλόστοργος|5387
φιλότεκνος|5388
φιλόφρων|5391
φιμόω|5392
φιάλη|5357
φλογίζω|5394
φλυαρέω|5396
φλέγων|5393
φλόξ|5395
φλύαρος|5397
φοβερός|5398
φοβέομαι|5399
φοινίκη|5403
φονεύς|5406
φονεύω|5407
φορτουνάτος|5415
φορτίζω|5412
φορτίον|5413
φορέω|5409
φοίβη|5402
φοίνιξ|5404
φοῖνιξ|5405
φραγελλόω|5417
φραγμός|5418
φραγέλλιον|5416
φρεναπατάω|5422
φρεναπάτης|5423
φροντίζω|5431
φρονέω|5426
φρονίμως|5430
φρουρέω|5432
φρυγία|5435
φρυάσσω|5433
φράζω|5419
φράσσω|5420
φρέαρ|5421
φρήν|5424
φρίσσω|5425
φρόνημα|5427
φρόνησις|5428
φρόνιμος|5429
φρύγανον|5434
φυγή|5437
φυλακτήριον|5440
φυλακή|5438
φυλακίζω|5439
φυλάσσω|5442
φυλή|5443
φυσικός|5446
φυσικῶς|5447
φυσιόω|5448
φυσίωσις|5450
φυτεία|5451
φυτεύω|5452
φωλεός|5454
φωνέω|5455
φωνή|5456
φωστήρ|5458
φωσφόρος|5459
φωτεινός|5460
φωτισμός|5462
φωτίζω|5461
φάγος|5314
φάγω|5315
φάλεκ|5317
φάντασμα|5326
φάραγξ|5327
φάρμακος|5333
φάσις|5334
φάσκω|5335
φάτνη|5336
φέγγος|5338
φέρω|5342
φήμη|5345
φίλανδρος|5362
φίλαυτος|5367
φίλημα|5370
φίλητος|5372
φίλιπποι|5375
φίλιππος|5376
φίλος|5384
φόβητρον|5400
φόβος|5401
φόνος|5408
φόρον|5410
φόρος|5411
φύγελος|5436
φύλαξ|5441
φύλλον|5444
φύραμα|5445
φύσις|5449
φύω|5453
φῆλιξ|5344
φῆστος|5347
φῶς|5457
χαλδαῖος|5466
χαλεπός|5467
χαλιναγωγέω|5468
χαλινός|5469
χαλκεύς|5471
χαλκηδών|5472
χαλκολίβανον|5474
χαλκίον|5473
χαλκός|5475
χαλάω|5465
χαμαί|5476
χαναναῖος|5478
χαναάν|5477
χαρακτήρ|5481
χαριτόω|5487
χαρράν|5488
χαρά|5479
χαρίζομαι|5483
χαίρω|5463
χειμάζομαι|5492
χειμών|5494
χειραγωγέω|5496
χειραγωγός|5497
χειροποίητος|5499
χειροτονέω|5500
χειρόγραφον|5498
χερουβίμ|5502
χείμαρρος|5493
χείρ|5495
χείρων|5501
χεῖλος|5491
χθές|5504
χιλιάς|5505
χιλίαρχος|5506
χιτών|5509
χιών|5510
χλαμύς|5511
χλευάζω|5512
χλιαρός|5513
χλωρός|5515
χλόη|5514
χοικός|5517
χολάω|5520
χολή|5521
χοραζίν|5523
χορηγέω|5524
χορτάζω|5526
χορός|5525
χουζᾶς|5529
χοῖνιξ|5518
χοῖρος|5519
χοῦς|5522
χρεωφειλέτης|5533
χρεία|5532
χρηματισμός|5538
χρηματίζω|5537
χρηστεύομαι|5541
χρηστολογία|5542
χρηστός|5543
χρηστότης|5544
χριστιανός|5546
χριστός|5547
χρονοτριβέω|5551
χρονίζω|5549
χρυσοδακτύλιος|5554
χρυσοῦς|5552
χρυσίον|5553
χρυσόλιθος|5555
χρυσόπρασος|5556
χρυσός|5557
χρυσόω|5558
χράομαι|5530
χράω|5531
χρή|5534
χρήσιμος|5539
χρίσμα|5545
χρίω|5548
χρόνος|5550
χρώς|5559
χρῄζω|5535
χρῆμα|5536
χρῆσις|5540
χωλός|5560
χωρέω|5562
χωρίζω|5563
χωρίον|5564
χωρίς|5565
χάλαζα|5464
χάλκοῦς|5470
χάραγμα|5480
χάραξ|5482
χάριν|5484
χάρις|5485
χάρισμα|5486
χάρτης|5489
χάσμα|5490
χήρα|5503
χίλιοι|5507
χίος|5508
χόρτασμα|5527
χόρτος|5528
χώρα|5561
χῶρος|5566
ψαλμός|5568
ψευδαπόστολος|5570
ψευδοδιδάσκαλος|5572
ψευδολόγος|5573
ψευδομαρτυρέω|5576
ψευδομαρτυρία|5577
ψευδοπροφήτης|5578
ψευδάδελφος|5569
ψευδής|5571
ψευδόμαρτυς|5575
ψευδόχριστος|5580
ψευδώνυμος|5581
ψεύδομαι|5574
ψεύστης|5583
ψεῦδος|5579
ψεῦσμα|5582
ψηλαφάω|5584
ψηφίζω|5585
ψιθυρισμός|5587
ψιθυριστής|5588
ψιχίον|5589
ψυχικός|5591
ψυχρός|5593
ψυχή|5590
ψωμίζω|5595
ψωμίον|5596
ψάλλω|5567
ψύχω|5594
ψώχω|5597
ψῆφος|5586
ψῦχος|5592
ἀαρών|2
ἀβαδδών|3
ἀβαρής|4
ἀββᾶ|5
ἀβιληνή|9
ἀβιούδ|10
ἀβιά|7
ἀβιάθαρ|8
ἀβραάμ|11
ἀγαβος|13
ἀγαθοεργέω|14
ἀγαθοποιέω|15
ἀγαθοποιία|16
ἀγαθοποιός|17
ἀγαθωσύνη|19
ἀγαθός|18
ἀγαλλιάω|21
ἀγαλλίασις|20
ἀγανακτέω|23
ἀγανάκτησις|24
ἀγαπητός|27
ἀγαπάω|25
ἀγγαρεύω|29
ἀγγελία|31
ἀγγεῖον|30
ἀγενεαλόγητος|35
ἀγενής|36
ἀγκάλη|43
ἀγνοέω|50
ἀγνωσία|56
ἀγνόημα|51
ἀγοραῖος|60
ἀγορά|58
ἀγοράζω|59
ἀγραυλέω|63
ἀγρεύω|64
ἀγριέλαιος|65
ἀγρυπνέω|69
ἀγρυπνία|70
ἀγράμματος|62
ἀγρίππας|67
ἀγρός|68
ἀγωγή|72
ἀγωνία|74
ἀγωνίζομαι|75
ἀγάπη|26
ἀγέλη|34
ἀγών|73
ἀδδί|78
ἀδελφή|79
ἀδελφός|80
ἀδελφότης|81
ἀδηλότης|83
ἀδημονέω|85
ἀδιαλείπτως|89
ἀδιαφθορία|90
ἀδικέω|91
ἀδικία|93
ἀδιάκριτος|87
ἀδιάλειπτος|88
ἀδραμυττηνός|98
ἀδρίας|99
ἀδυνατέω|101
ἀδάμ|76
ἀδάπανος|77
ἀδήλως|84
ἀδίκημα|92
ἀδίκως|95
ἀδόκιμος|96
ἀδύνατος|102
ἀετός|105
ἀεί|104
ἀζώρ|107
ἀθανασία|110
ἀθετέω|114
ἀθηναῖος|117
ἀθλέω|118
ἀθυμέω|120
ἀθέμιτος|111
ἀθέτησις|115
ἀθῆναι|116
ἀθῷος|121
ἀκαθαρσία|167
ἀκαιρέομαι|170
ἀκατακάλυπτος|177
ἀκαταστασία|181
ἀκατάγνωστος|176
ἀκατάκριτος|178
ἀκατάλυτος|179
ἀκατάπαυστος|180
ἀκατάστατος|182
ἀκατάσχετος|183
ἀκαίρως|171
ἀκελδαμά|184
ἀκλινής|186
ἀκμάζω|187
ἀκμήν|188
ἀκολουθέω|190
ἀκοή|189
ἀκούω|191
ἀκρασία|192
ἀκρατής|193
ἀκριβέστατος|196
ἀκριβόω|198
ἀκριβῶς|199
ἀκροατήριον|201
ἀκροατής|202
ἀκροβυστία|203
ἀκρογωνιαῖος|204
ἀκροθίνιον|205
ἀκρίβεια|195
ἀκρίς|200
ἀκυρόω|208
ἀκωλύτως|209
ἀκάθαρτος|169
ἀκάνθινος|174
ἀκέραιος|185
ἀκύλας|207
ἀλαζονεία|212
ἀλαζών|213
ἀλαλάζω|214
ἀλεκτοροφωνία|219
ἀλεξανδρεύς|221
ἀλεξανδρῖνος|222
ἀλείφω|218
ἀληθεύω|226
ἀληθινός|228
ἀληθής|227
ἀληθῶς|230
ἀλλαχόθεν|237
ἀλληγορέω|238
ἀλλογενής|241
ἀλλοτριοεπίσκοπος|244
ἀλλά|235
ἀλλάσσω|236
ἀλλήλων|240
ἀλλότριος|245
ἀλλόφυλος|246
ἀλοάω|248
ἀλυσιτελής|255
ἀλφαίος|256
ἀλάβαστρον|211
ἀλάλητος|215
ἀλέκτωρ|220
ἀλέξανδρος|223
ἀλήθεια|225
ἀλήθω|229
ἀλίσγημα|234
ἀλόη|250
ἀλώπηξ|258
ἀμαθής|261
ἀμαράντινος|262
ἀμελέω|272
ἀμετακίνητος|277
ἀμεταμέλητος|278
ἀμετανόητος|279
ἀμετάθετος|276
ἀμιναδάβ|284
ἀμνός|286
ἀμοιβή|287
ἀμπελουργός|289
ἀμπελών|290
ἀμπλίας|291
ἀμφιέννυμι|294
ἀμφίβληστρον|293
ἀμφίπολις|295
ἀμφότεροι|297
ἀμάραντος|263
ἀμάρτυρος|267
ἀμάω|270
ἀμέθυστος|271
ἀμέμπτως|274
ἀμέριμνος|275
ἀμήν|281
ἀμήτωρ|282
ἀμίαντος|283
ἀμύνομαι|292
ἀμώμητος|298
ἀμών|300
ἀμώς|301
ἀναβαθμός|304
ἀναβαίνω|305
ἀναβιβάζω|307
ἀναβλέπω|308
ἀναβολή|311
ἀναβοάω|310
ἀναβάλλω|306
ἀναγγέλλω|312
ἀναγεννάω|313
ἀναγινώσκω|314
ἀναγκαστῶς|317
ἀναγκαῖος|316
ἀναγκάζω|315
ἀναγνωρίζω|319
ἀναδείκνυμι|322
ἀναδέχομαι|324
ἀναδίδωμι|325
ἀναζητέω|327
ἀναζωπυρέω|329
ἀναζάω|326
ἀναζώννυμι|328
ἀναθεματίζω|332
ἀναθεωρέω|333
ἀναθάλλω|330
ἀναιρέω|337
ἀνακαθίζω|339
ἀνακαινίζω|340
ἀνακαινόω|341
ἀνακαλύπτω|343
ἀνακαίνωσις|342
ἀνακεφαλαιόω|346
ἀνακλίνω|347
ἀνακράζω|349
ἀνακρίνω|350
ἀνακάμπτω|344
ἀνακύπτω|352
ἀναλαμβάνω|353
ἀναλογία|356
ἀναλογίζομαι|357
ἀναλίσκω|355
ἀναλύω|360
ἀναμιμνήσκω|363
ἀναμάρτητος|361
ἀναμένω|362
ἀνανεόω|365
ἀναντιρρήτως|369
ἀναντίρρητος|368
ἀνανήφω|366
ἀνανίας|367
ἀναξίως|371
ἀναπαύω|373
ἀναπείθω|374
ἀναπληρόω|378
ἀναπολόγητος|379
ἀναπτύσσω|380
ἀναπέμπω|375
ἀναπίπτω|377
ἀναρίθμητος|382
ἀνασείω|383
ἀνασκευάζω|384
ἀνασπάω|385
ἀναστατόω|387
ἀνασταυρόω|388
ἀναστενάζω|389
ἀναστροφή|391
ἀναστρέφω|390
ἀνατολή|395
ἀνατρέπω|396
ἀνατρέφω|397
ἀνατάσσομαι|392
ἀνατέλλω|393
ἀνατίθημι|394
ἀναφαίνω|398
ἀναφωνέω|400
ἀναφέρω|399
ἀναχωρέω|402
ἀναψύχω|404
ἀναίδεια|335
ἀναίρεσις|336
ἀναίτιος|338
ἀνδραποδιστής|405
ἀνδροφόνος|409
ἀνδρέας|406
ἀνδρίζομαι|407
ἀνδρόνικος|408
ἀνεκδιήγητος|411
ἀνεκλάλητος|412
ἀνεκτός|414
ἀνελεήμων|415
ἀνεμίζω|416
ἀνεξερεύνητος|419
ἀνεξιχνίαστος|421
ἀνεξίκακος|420
ἀνεπαίσχυντος|422
ἀνεπίληπτος|423
ἀνετάζω|426
ἀνευρίσκω|429
ἀνεψιός|431
ἀνεύθετος|428
ἀνθομολογέομαι|437
ἀνθρακιά|439
ἀνθρωποκτόνος|443
ἀνθρωπάρεσκος|441
ἀνθρώπινος|442
ἀνθυπατεύω|445
ἀνθίστημι|436
ἀνθύπατος|446
ἀνοικοδομέω|456
ἀνομία|458
ἀνορθόω|461
ἀνοχή|463
ἀνοίγω|455
ἀνταγωνίζομαι|464
ἀνταναπληρόω|466
ἀνταποδίδωμι|467
ἀνταποκρίνομαι|470
ἀνταπόδομα|468
ἀνταπόδοσις|469
ἀντεῖπον|471
ἀντιβάλλω|474
ἀντιδιατίθεμαι|475
ἀντικαθίστημι|478
ἀντικαλέω|479
ἀντικρύ|481
ἀντιλαμβάνομαι|482
ἀντιλογία|485
ἀντιλοιδορέω|486
ἀντιλέγω|483
ἀντιμετρέω|488
ἀντιμισθία|489
ἀντιοχεύς|491
ἀντιπαρέρχομαι|492
ἀντιπατρίς|494
ἀντιπέραν|495
ἀντιπίπτω|496
ἀντιστρατεύομαι|497
ἀντιτάσσομαι|498
ἀντιόχεια|490
ἀντλέω|501
ἀντοφθαλμέω|503
ἀντάλλαγμα|465
ἀντέχομαι|472
ἀντί|473
ἀντίδικος|476
ἀντίθεσις|477
ἀντίκειμαι|480
ἀντίληψις|484
ἀντίλυτρον|487
ἀντίπας|493
ἀντίτυπος|499
ἀντίχριστος|500
ἀνυπόκριτος|505
ἀνυπότακτος|506
ἀνωτερικός|510
ἀνωφελής|512
ἀνά|303
ἀνάβλεψις|309
ἀνάγκη|318
ἀνάγνωσις|320
ἀνάγω|321
ἀνάδειξις|323
ἀνάθεμα|331
ἀνάθημα|334
ἀνάκειμαι|345
ἀνάκρισις|351
ἀνάληψις|354
ἀνάλυσις|359
ἀνάμνησις|364
ἀνάξιος|370
ἀνάπαυσις|372
ἀνάπηρος|376
ἀνάπτω|381
ἀνάστασις|386
ἀνάχυσις|401
ἀνάψυξις|403
ἀνέγκλητος|410
ἀνέκλειπτος|413
ἀνέλεος|448
ἀνένδεκτος|418
ἀνέρχομαι|424
ἀνέχομαι|430
ἀνήκω|433
ἀνήμερος|434
ἀνήρ|435
ἀνίημι|447
ἀνίστημι|450
ἀνόητος|453
ἀνόμως|460
ἀνόσιος|462
ἀνώγεον|508
ἀνώτερον|511
ἀξιόω|515
ἀξίνη|513
ἀξίως|516
ἀπαγγέλλω|518
ἀπαιτέω|523
ἀπαλγέω|524
ἀπαλλοτριόομαι|526
ἀπαλλάσσω|525
ἀπαντάω|528
ἀπαρασκεύαστος|532
ἀπαρνέομαι|533
ἀπαρτισμός|535
ἀπαρχή|536
ἀπαράβατος|531
ἀπατάω|538
ἀπαίδευτος|521
ἀπαίρω|522
ἀπαύγασμα|541
ἀπειθέω|544
ἀπειθής|545
ἀπειλέω|546
ἀπειλή|547
ἀπεκδέχομαι|553
ἀπεκδύομαι|554
ἀπελαύνω|556
ἀπελεγμός|557
ἀπελεύθερος|558
ἀπελλῆς|559
ἀπελπίζω|560
ἀπερισπάστως|563
ἀπερίτμητος|564
ἀπείθεια|543
ἀπείραστος|551
ἀπεῖπον|550
ἀπιστέω|569
ἀπιστία|570
ἀποβαίνω|576
ἀποβλέπω|578
ἀποβολή|580
ἀποβάλλω|577
ἀπογραφή|582
ἀπογράφω|583
ἀπογίνομαι|581
ἀποδεκατόω|586
ἀποδείκνυμι|584
ἀποδημέω|589
ἀποδιορίζω|592
ἀποδοκιμάζω|593
ἀποδοχή|594
ἀποδέχομαι|588
ἀποδίδωμι|591
ἀποθησαυρίζω|597
ἀποθλίβω|598
ἀποθνῄσκω|599
ἀποθήκη|596
ἀποκαθίστημι|600
ἀποκαλύπτω|601
ἀποκαραδοκία|603
ἀποκαταλλάσσω|604
ἀποκατάστασις|605
ἀποκεφαλίζω|607
ἀποκλείω|608
ἀποκρίνομαι|611
ἀποκρύπτω|613
ἀποκτείνω|615
ἀποκυλίω|617
ἀποκυέω|616
ἀποκάλυψις|602
ἀποκόπτω|609
ἀπολαμβάνω|618
ἀπολείπω|620
ἀπολείχω|621
ἀπολλωνία|624
ἀπολλύων|623
ἀπολλώς|625
ἀπολογέομαι|626
ἀπολογία|627
ἀπολούω|628
ἀπολύτρωσις|629
ἀπολύω|630
ἀπομάσσω|631
ἀπονέμω|632
ἀπονίπτω|633
ἀποπλανάω|635
ἀποπλέω|636
ἀποπλύνω|637
ἀποπνίγω|638
ἀποπίπτω|634
ἀπορρίπτω|641
ἀπορφανίζω|642
ἀπορέω|639
ἀπορία|640
ἀποσκευάζομαι|643
ἀποσκίασμα|644
ἀποσπάω|645
ἀποστασία|646
ἀποστεγάζω|648
ἀποστερέω|650
ἀποστολή|651
ἀποστοματίζω|653
ἀποστρέφω|654
ἀποστυγέω|655
ἀποστάσιον|647
ἀποστέλλω|649
ἀποσυνάγωγος|656
ἀποτελέω|658
ἀποτινάσσω|660
ἀποτολμάω|662
ἀποτομία|663
ἀποτρέπω|665
ἀποτάσσομαι|657
ἀποτίθημι|659
ἀποτίνω|661
ἀποτόμως|664
ἀπουσία|666
ἀποφεύγω|668
ἀποφθέγγομαι|669
ἀποφορτίζομαι|670
ἀποφέρω|667
ἀποχωρέω|672
ἀποχωρίζω|673
ἀποψύχω|674
ἀπροσωπολήπτως|678
ἀπρόσιτος|676
ἀπρόσκοπος|677
ἀπφία|682
ἀπωθέω|683
ἀπάγχω|519
ἀπάγω|520
ἀπάντησις|529
ἀπάτη|539
ἀπάτωρ|540
ἀπέκδυσις|555
ἀπέναντι|561
ἀπέραντος|562
ἀπέρχομαι|565
ἀπέχομαι|567
ἀπέχω|568
ἀπό|575
ἀπόβλητος|579
ἀπόδειξις|585
ἀπόδεκτος|587
ἀπόδημος|590
ἀπόθεσις|595
ἀπόκειμαι|606
ἀπόκριμα|610
ἀπόκρισις|612
ἀπόκρυφος|614
ἀπόλαυσις|619
ἀπόλλυμι|622
ἀπόστολος|652
ἀπόχρησις|671
ἀπώλεια|684
ἀραβία|688
ἀργυροκόπος|695
ἀργυροῦς|693
ἀργέω|691
ἀργός|692
ἀργύριον|694
ἀρεοπαγίτης|698
ἀρεστός|701
ἀρετή|703
ἀριθμέω|705
ἀριθμός|706
ἀριμαθαία|707
ἀριστερός|710
ἀριστάω|709
ἀριστόβουλος|711
ἀρκετός|713
ἀρκέω|714
ἀρνέομαι|720
ἀρνίον|721
ἀροτριάω|722
ἀρραβών|728
ἀρσενοκοίτης|733
ἀρτεμᾶς|734
ἀρτιγέννητος|738
ἀρτέμων|736
ἀρτύω|741
ἀρφαξάδ|742
ἀρχαῖος|744
ἀρχηγός|747
ἀρχιερατικός|748
ἀρχιερεύς|749
ἀρχιποίμην|750
ἀρχισυνάγωγος|752
ἀρχιτελώνης|754
ἀρχιτρίκλινος|755
ἀρχιτέκτων|753
ἀρχάγγελος|743
