ἤπερ|n2262
ἤπιος|n2263
ἤρ|n2264
ἤρεμοςον|n2265
ἡρῴδης|n2266
ἡρῳδιανοί|n2267
ἡρῳδίων|n2269
ἡρῳιάς|n2268
ἠσαίας|n2270
ἠσαῦ|n2271
ἥσσων|n2278
ἡσυχάζω|n2272
ἡσυχία|n2273
ἡσύχιος|n2274
ἤτοι|n2275
ἡττάω|n2276
ἥττημα|n2277
ἤτω|n2279
ἠχέω|n2280
ἦχος|n2281
θαδδαῖος|n2282
θάλασσα|n2283
θάλπω|n2284
θάμαρ|n2285
θαμβέω|n2286
θάμβος|n2287
θανάσιμος|n2288
θανατηφόρος|n2289
θάνατος|n2290
θανατόω|n2291
θάπτω|n2292
θαρά|n2293
θαρρέω|n2294
θαρσέω|n2295
θάρσος|n2296
θαῦμα|n2297
θαυμάζω|n2298
θαυμάσιος|n2299
θαυμαστός|n2300
θεά|n2301
θεάομαι|n2302
θεατρίζω|n2303
θέατρον|n2304
θεῖον|n2305
θεῖος|n2306
θειότης|n2307
θειώδης|n2308
θέλημα|n2309
θέλησις|n2310
θέλω|n2311
θεμέλιος|n2312
θεμελιόω|n2313
θεοδίδακτος|n2314
θεομαχέω|n2315
θεομάχος|n2316
θεόπνευστος|n2317
θεός|n2318
θεοσέβεια|n2319
θεοσεβής|n2320
θεοστυγής|n2321
θεότης|n2322
θεόφιλος|n2323
θεραπεία|n2324
θεραπεύω|n2325
θεράπων|n2326
θερίζω|n2327
θερισμός|n2328
θεριστής|n2329
θερμαίνω|n2330
θέρμη|n2331
θέρος|n2332
θεσσαλονικεύς|n2333
θεσσαλονίκη|n2334
θευδᾶς|n2335
θεωρέω|n2336
θεωρία|n2337
θήκη|n2338
θηλάζω|n2339
θῆλυς|n2340
θήρα|n2341
θηρεύω|n2342
θηριομαχέω|n2343
θηρίον|n2344
θησαυρίζω|n2345
θησαυρός|n2346
θιγγάνω|n2347
θλίβω|n2348
θλίψις|n2349
θνήσκω|n2350
θνητός|n2351
θορυβέω|n2352
θόρυβος|n2353
θραύω|n2354
θρέμμα|n2355
θρηνέω|n2356
θρῆνος|n2357
θρησκεία|n2358
θρῆσκος|n2359
θριαμβεύω|n2360
θρίξ|n2361
θροέω|n2362
θρόμβος|n2363
θρόνος|n2364
θυάτειρα|n2365
θυγάτηρ|n2366
θυγάτριον|n2367
θύελλα|n2368
θύινος|n2369
θυμίαμα|n2370
θυμιατήριον|n2371
θυμιάω|n2372
θυμομαέω|n2373
θυμός|n2374
θυμόω|n2375
θύρα|n2376
θυρεός|n2377
θυρίς|n2378
θυρωρός|n2379
θυσία|n2380
θυσιαστήριον|n2381
θύω|n2382
θωμᾶς|n2383
θώραξ|n2384
ἰάειρος|n2385
ἰακώβ|n2386
ἴαμα|n2388
ἰαμβρῆς|n2389
ἰανναί|n2390
ἰαννῆς|n2391
ἰάομαι|n2392
ἰάρετ|n2393
ἴασις|n2394
ἴασπις|n2395
ἰάσων|n2396
ἰατρός|n2397
ἰάωβος|n2387
ἴδε|n2398
ἰδέα|n2399
ἴδιος|n2400
ἰδιώτης|n2401
ἰδού|n2402
ἰδουμαία|n2403
ἱδρώς|n2404
ἰεζάβελ|n2405
ἱεράπολις|n2406
ἱερατεία|n2407
ἱεράτευμα|n2408
ἱερατεύω|n2409
ἰερειχώ|n2412
ἰερεμίας|n2410
ἱερεύς|n2411
ἱερόν|n2413
ἱεροπρεπής|n2414
ἱερός|n2415
ἱεροσόλυμα|n2416
ἱεροσολυμεῖτης|n2417
ἱεροσυλέω|n2418
ἱερόσυλος|n2419
ἱερουργέω|n2420
ἱερουσαλήμ|n2421
ἱερωσύνη|n2422
ἰεσσαί|n2423
ἰεφθάε|n2424
'ιεχονίας|n2425
ἰησοῦς|n2426
ἱκανός|n2427
ἱκανότης|n2428
ἱκανόω|n2429
ἱκετήριος|n2430
ίκκλίνω|n1580
ἰκμάς|n2431
ἰκόνιον|n2432
ἱλαρός|n2433
ἱλαρότης|n2434
ἱλάσκομαι|n2435
ἱλασμός|n2436
ἱλαστήριος|n2437
ἵλεως|n2438
ἰλλυρικόν|n2439
ἱμάς|n2440
ἱματίζω|n2441
ἱμάτιον|n2442
ἱματισμός|n2443
ἱμείρω|n2444
ἵνα μή|n3264
ἵνα|n2445
ἱνατί|n2446
ἰόππη|n2447
ἰορδάνης|n2448
ἰός|n2449
ἰούδα|n2450
ἰουδαία|n2451
ἰουδαίζω|n2452
ἰουδαικός|n2453
ἰουδαικῶς|n2454
'ιουδαῖος|n2455
ἰουδαισμός|n2456
ἰούδας|n2457
ἰουλία|n2458
ἰούλιος|n2459
ἰουνίας|n2460
ἰοῦστος|n2461
ἱππεύς|n2462
ἱππικός|n2463
ἵππος|n2464
ἶρις|n2465
ἰσαάκ|n2466
ἰσάγγελος ον|n2467
ἶσθι|n2470
ἰσκαριώθ|n2471
ἴσος|n2472
ἰσότης|n2473
ἰσότιμος|n2474
ἰσόψυχος ον|n2475
ἰσραήλ|n2476
ἰσραηλείτης|n2477
ἰσσαχάρ|n2468
ἵστημι|n2478
ἱστορέω|n2479
ἰσχυρός|n2480
ἰσχύς|n2481
ἰσχύω|n2482
ἴσως|n2483
ἰταλία|n2484
ἰταλικός|n2485
ἰτουραῖος|n2486
ἰχθύδιον|n2487
ἰχθύς|n2488
ἴχνος|n2489
ἰωαείας|n2504
ἰωάθαμ|n2490
ἰωάνα|n2491
ἰωανάν|n2492
ἰωάνης|n2493
ἰώβ|n2494
ἰωβήδ|n5502
ἰωήλ|n2495
ἰωνάμ|n2496
ἰωνᾶς|n2497
ἰωράμ|n2498
ἰωρείμ|n2499
ἰωσαφάτ|n2500
ἰωσή|n2501
ἰωσῆς|n2502
ἰωσήφ|n2503
ἰῶτα|n2505
κἀγώ|n2506
καθά|n2507
καθαίρεσις|n2508
καθαιρέω|n2509
καθαίρω|n2510
καθάπερ|n2511
καθάπτω|n2512
καθαρίζω|n2513
καθαρισμός|n2514
καθαρός|n2515
καθαρότης|n2516
καθέδρα|n2517
καθέζομαι|n2518
καθεξῆς|n2519
καθεύδω|n2520
καθηγητής|n2521
καθήκω|n2522
κάθημαι|n2523
καθημερινός|n2524
καθίζω|n2525
καθίημι|n2526
καθίστημι|n2527
καθό|n2528
καθόλου|n2529
καθοπλίζω|n2530
καθοράω|n2531
καθότι|n2532
καθώς|n2533
καί|n2534
καιάφας|n2535
καίγε|n2536
καίν|n2537
καινάμ|n2538
καινός|n2539
καινότης|n2540
καίπερ|n2541
καιρός|n2542
καῖσαρ|n2543
καισαρία|n2544
καίτοι|n2545
καίτοιγε|n2546
καίω|n2547
κἀκεῖ|n2548
κἀκεῖθεν|n2549
κἀκεῖνος|n2550
κακία|n2551
κακοήθεια|n2552
κακολογέω|n2553
κακοπάθεια|n2554
κακοπαθέω|n2555
κακοποιέω|n2556
κακοποιός|n2557
κακός|n2558
κακοῦργος|n2559
κακουχέω|n2560
κακόω|n2561
κακῶς|n2562
κάκωσις|n2563
καλάμη|n2564
κάλαμος|n2565
καλέω|n2566
καλλιέλαιος|n2567
καλλίων|n2568
καλοδιδάσκαλος|n2569
καλοί λιμένες|n2570
καλοποιέω|n2571
καλός|n2572
κάλυμμα|n2573
καλύπτω|n2574
καλῶς|n2575
κάμηλος|n2576
κάμινος|n2577
καμμύω|n2578
κάμνω|n2579
κάμπτω|n2580
κἄν|n2581
κανά|n2582
καναναῖος|n2583
κανδάκη|n2584
κανών|n2585
καπά|n2598
καπηλεύω|n2587
καπνός|n2588
καππαδοκία|n2589
καρδιογνώστης|n2591
καρία|n2590
καρπός|n2592
κάρπος|n2593
καρποφορέω|n2594
καρποφόρος|n2595
καρτερέω|n2596
κάρφος|n2597
καταβαίνω|n2599
καταβάλλω|n2600
καταβαρέω|n2601
καταβαρύνω|n2602
καταβιβάζω|n2603
καταβολή|n2604
καταβραβεύω|n2605
καταγγελεύς|n2606
καταγγέλλω|n2607
καταγελάω|n2608
καταγινώσκω|n2609
κατάγνυμι|n2610
κατάγω|n2611
καταγωνίζομαι|n2612
καταδέω|n2613
κατάδηλος|n2614
καταδικάζω|n2615
καταδιώκω|n2616
καταδουλόω|n2617
καταδυναστεύω|n2618
καταθεματίζω|n2655
καταισχύνω|n2619
κατακαίω|n2620
κατακαλύπτω|n2621
κατακαυχάομαι|n2622
κατάκειμαι|n2623
κατακλάω|n2624
κατακλείω|n2625
κατακληρονομέω|n2626
κατακλίνω|n2627
κατακλύζω|n2628
κατακλυσμός|n2629
κατακολουθέω|n2630
κατακόπτω|n2631
κατακρημνίζω|n2632
κατάκριμα|n2633
κατακρίνω|n2634
κατάκρισις|n2635
κατακυριεύω|n2636
καταλαλέω|n2637
καταλαλιά|n2638
κατάλαλος|n2639
καταλαμβάνω|n2640
καταλέγω|n2641
κατάλειμμα|n2642
καταλείπω|n2643
καταλιθάζω|n2644
καταλλαγή|n2645
καταλλάσσω|n2646
κατάλοιπος|n2647
κατάλυμα|n2648
καταλύω|n2649
καταμανθάνω|n2650
καταμαρτυρέω|n2651
καταμένω|n2652
καταμόνας|n2653
κατανάθεμα|n2654
καταναλίσκω|n2656
καταναρκάω|n2657
κατανεύω|n2658
κατανοέω|n2659
καταντάω|n2660
κατάνυξις|n2661
κατανύσσω|n2662
καταξιόω|n2663
καταπατέω|n2664
κατάπαυσις|n2665
καταπαύω|n2666
καταπέτασμα|n2667
καταπίνω|n2668
καταπίπτω|n2669
καταπλέω|n2670
καταπονέω|n2671
καταπονίζω|n2672
κατάρα|n2673
καταράομαι|n2674
καταργέω|n2675
καταριθμέω|n2676
καταρτίζω|n2677
κατάρτισις|n2678
καταρτισμός|n2679
κατασείω|n2680
κατασκάπτω|n2681
κατασκευάζω|n2682
κατασκηνόω|n2683
κατασκήνωσις|n2684
κατασκιάζω|n2685
κατασκοπέω|n2686
κατάσκοπος|n2687
κατασοφίζομαι|n2688
καταστέλλω|n2689
κατάστημα|n2690
καταστολή|n2691
καταστρέφω|n2692
καταστρηνιάω|n2693
καταστροφή|n2694
καταστρώννυμι|n2695
κατασύρω|n2696
κατασφάζω|n2697
κατασφραγίζω|n2698
κατάσχεσις|n2699
κατατίθημι|n2700
κατατομή|n2701
κατατοξεύω|n2702
κατατρέχω|n2703
καταφέρω|n2704
καταφεύγω|n2705
καταφθείρω|n2706
καταφιλέω|n2707
καταφρονέω|n2708
καταφρονητής|n2709
καταχέω|n2710
καταχθόνιος|n2711
καταχράομαι|n2712
καταψύχω|n2713
κατείδωλος|n2714
κατέναντι|n2715
κατενώπιον|n2716
κατεξουσιάζω|n2717
κατεργάζομαι|n2718
κατέρχομαι|n2719
κατεσθίω|n2720
κατευθύνω|n2721
κατεφίστημι|n2722
κατέχω|n2723
κατηγορέω|n2724
κατηγορία|n2725
κατήγορος|n2726
κατήφεια|n2727
κατηχέω|n2728
κατιόω|n2729
κατισχύω|n2730
κατοικέω|n2731
κατοίκησις|n2732
κατοικητήριον|n2733
κατοικία|n2734
κατοπτρίζω|n2735
κατόρθωμα|n2736
κάτω|n2737
κατώτερος|n2738
καῦδα|n2803
καῦμα|n2739
καυματίζω|n2740
καῦσις|n2741
καυσόω|n2742
καυστηριάζω|n2744
καύσων|n2743
καυχάομαι|n2745
καύχημα|n2746
καύχησις|n2747
καφαρναούμ|n2586
κέδρος|n2749
κεῖμαι|n2750
κειρία|n2751
κείρω|n2752
κείς|n2798
κέλευσμα|n2753
κελεύω|n2754
κενοδοξία|n2755
κενόδοξος|n2756
κενός|n2757
κενοφωνία|n2758
κενόω|n2759
κέντρον|n2760
κεντυρίων|n2761
κενχρεαί|n2748
κενῶς|n2762
κεραία|n2763
κεραμεύς|n2764
κεραμικός|n2765
κεράμιον|n2766
κεραμος|n2767
κεράννυμι|n2768
κέρας|n2769
κεράτιον|n2770
κερδαίνω|n2771
κέρδος|n2772
κέρμα|n2773
κερματιατής|n2774
κεφάλαιος|n2775
κεφαλή|n2777
κεφαλιόω|n2776
κεφαλίς|n2778
κῆνσος|n2779
κῆπος|n2780
κηπουρός|n2781
κηρίον|n2782
κήρυγμα|n2783
κῆρυξ|n2784
κηρύσσω|n2785
κῆτος|n2786
κηφᾶς|n2787
κιβωτός|n2788
κιθάρα|n2789
κιθαρίζω|n2790
κιθαρωδός|n2791
κιλικία|n2792
κινδυνεύω|n2794
κίνδυνος|n2795
κινέω|n2796
κίνησις|n2797
κιννάμωμον|n2793
κλάδος|n2799
κλαίω|n2800
κλάσις|n2801
κλάσμα|n2802
κλαυδία|n2804
κλαύδιος|n2805
κλαυθμός|n2806
κλάω|n2807
κλείς|n2808
κλείω|n2809
κλέμμα|n2810
κλεόπας|n2811
κλέος|n2812
κλέπτης|n2813
κλέπτω|n2814
κλῆμα|n2815
κλήμης|n2816
κληρονομέω|n2817
κληρονομία|n2818
κληρονόμος|n2819
κλῆρος|n2820
κληρόω|n2821
κλῆσις|n2822
κλητός|n2823
κλίβανος|n2824
κλίμα|n2825
κλίνη|n2826
κλινίδιον|n2827
κλίνω|n2828
κλισία|n2829
κλοπή|n2830
κλύδων|n2831
κλυδωνίζομαι|n2832
κλωπᾶς|n2833
κνήθω|n2834
κνίδος|n2835
κοδράντης|n2836
κοιλία|n2837
κοιμάω|n2838
κοίμησις|n2839
κοινός|n2840
κοινόω|n2841
κοινωνέω|n2842
κοινωνία|n2843
κοινωνικός|n2844
κοινωνός|n2845
κοίτη|n2846
κοιτών|n2847
κόκκινος|n2848
κολάζω|n2850
κολακία|n2851
κόλασις|n2852
κολασσαεύς|n2859
κολαφίζω|n2853
κολλάω|n2854
κολλούριον|n2855
κολλυβιστής|n2856
κολοβόω|n2857
κολοσσαί|n2858
κόλπος|n2860
κολυμβάω|n2861
κολυμβήθρα|n2862
κολωνία|n2863
κομάω|n2864
κόμη|n2865
κομίζω|n2866
κομψός|n2867
κονιάω|n2868
κονιορτός|n2869
κοπάζω|n2870
κοπετός|n2871
κοπή|n2872
κοπιάω|n2873
κόπος|n2874
κοπρία|n2875
κόπτω|n2876
κόραξ|n2877
κοράσιον|n2878
κορβάν|n2879
κορέ|n2880
κορέννυμι|n2881
κορίνθιος|n2882
κόρινθος|n2883
κορνήλιος|n2884
κόρος|n2885
κοσμέω|n2886
κοσμικός|n2887
κόσμιος|n2888
κοσμοκράτωρ|n2889
κόσμος|n2890
κούαρτος|n2891
κούμ|n2892
κουστωδία|n2893
κουφίζω|n2894
κόφινος|n2895
κράβαττος|n2896
κράζω|n2897
κραιπάλη|n2898
κρανίον|n2899
κράσπεδον|n2900
κραταιός|n2901
κραταιόω|n2902
κρατέω|n2903
κράτιστος|n2904
κράτος|n2905
κραυγάζω (&lt; κραυγή)|n2906
κραυγή|n2907
κρείσσων|@
κρεμάννυμι|n2911
κρὴας|n2908
κρημνός|n2912
κρής|n2913
κρήσκης|n2914
κρήτη|n2915
κριθή|n2916
κρίθινος|n2917
κρίμα|n2918
κρίνον|n2919
κρίνω|n2920
κρίσις|n2921
κρίσπος|n2922
κριτήριον|n2923
κριτής|n2924
κριτικός|n2925
κρούω|n2926
κρύπτη|n2927
κρυπτός|n2928
κρύπτω|n2929
κρυσταλλίζω|n2930
κρύσταλλος|n2931
κρυφῇ|n2932
κτάομαι|n2933
κτῆμα|n2934
κτῆνος|n2935
κτήτωρ|n2936
κτίζω|n2937
κτίσις|n2938
κτίσμα|n2939
κτίστης|n2940
κυβέρνησις|n2942
κυβερνήτης|n2943
κυβία|n2941
κυκλόθεν|n2944
κύκλος|n2946
κυκλόω|n2945
κύλισμα|n2947
κυλίω|n2948
κυλλός|n2949
κῦμα|n2950
κύμβαλον|n2951
κύμινον|n2952
κυνάριον|n2953
κύπριος|n2954
κύπρος|n2955
κύπτω|n2956
κυρηναῖος|n2957
κυρήνη|n2958
κυρήνιος|n2959
κυρία|n2960
κυριακός|n2961
κυριεύω|n2962
κύριος|n2963
κυριότης|n2964
κυρόω|n2965
κύων|n2966
κῶλον|n2967
κωλύω|n2968
κώμη|n2969
κωμόπολις|n2970
κῶμος|n2971
κώνωψ|n2972
κωσάμ|n2974
κωφός|n2975
λαγχάνω|n2976
λάζαρος|n2977
λάθρᾳ|n2978
λαῖλαψ|n2979
λακτίζω|n2980
λαλέω|n2981
λαλία|n2982
λαμά|n2983
λαμβάνω|n2984
λάμεχ|n2985
λαμπάς|n2986
λαμπρός|n2987
λαμπρότης|n2988
λαμπρῶς|n2989
λάμπω|n2990
λανθάνω|n2991
λαξευτός|n2992
λαοδικεύς|n2995
λαοδικία|n2994
λαός|n2993
λάρυγξ|n2996
λασέα (Rec. αία)|n2997
λάσκω|n2998
λατομέω|n2999
λατρεία|n3000
λατρεύω|n3001
λάχανον|n3002
λεββαῖος|n3003
λεγιών|n3004
λέγω|n3005
λεῖμμα (WH|n3006
λεῖος|n3007
λείπω|n3008
λειτουργέω|n3009
λειτουργία|n3010
λειτουργικός|n3011
λειτουργός|n3012
λέντιον|n3013
λεπίς|n3014
λέπρα|n3015
λεπρός|n3016
λεπτός|n3017
λευεί (indecl.) and λευείς (Rec. υί|n3018
λευεί|n3019
λευείτης|n3020
λευειτικός|n3021
λευκαίνω|n3022
λευκοβύσσινος|n3023
λέων|n3024
λήθη|n3025
λῆμψις|n3029
ληνός|n3026
λῆρος|n3027
λῃστής|n3028
λίαν|n3030
λίβανος|n3031
λιβανωτός|n3032
λιβερῖτνος|n3033
λιβύη|n3034
λιθάζω|n3035
λίθινος|n3036
λιθοβολέω|n3037
λίθος|n3038
λιθόστρωτος|n3039
λικμάω|n3040
λιμήν|n3041
λίμνη|n3042
λιμός|n3043
λίνον|n3044
λίνος|n3045
λιπαρός|n3046
λίτρα|n3047
λίψ|n3048
λογεία|n3049
λογίζομαι|n3050
λογικός|n3051
λόγιον|n3052
λόγιος|n3053
λογισμός|n3054
λογομαχέω|n3055
λογομαχία|n3056
λόγος|n3057
λόγχη|n3058
λοιδορέω|n3059
λοιδορία|n3060
λοίδορος|n3061
λοιμός|n3062
λοιπός|@
λουκᾶς|n3066
λούκιος|n3067
λουτρόν|n3068
λούω|n3069
λύδδα|n3070
λυδία|n3071
λυκαονία|n3072
λυκαονιστί|n3073
λυκία|n3074
λύκος|n3075
λυμαίνομαι|n3076
λυπέω|n3077
λύπη|n3078
λυσανίας|n3079
λυσίας|n3080
λύσις|n3081
λυσιτελέω|n3082
λύστρα|n3083
λύτρον|n3084
λυτρόω|n3085
λύτρωσις|n3086
λυτρωτής|n3087
λυχνία|n3088
λύχνος|n3089
λύω|n3090
λωίς (Rec. λωίς)|n3091
λώτ|n3092
μαάθ|n3093
μαγαδάν|n3094
μαγδαληνός|n3095
μαγεύω|n3097
μαγία|n3096
μάγος|n3098
μαγώγ|n3099
μαδιάμ|n3100
μαθητεύω|n3101
μαθήτρια|n3103
μαθθαῖος|n3157
μαθθάν|n3158
μαθθάτ|n3159
μαθθίας|n3160
μαθμτής|n3102
μαθουσάλα|n3104
μαίνομαι|n3106
μακαρζω|n3107
μακάριος|n3108
μακαρισμός|n3109
μακεδονία|n3110
μακεδών|n3111
μάκελλον|n3112
μακράν (prop. fern. acc of μακρός|n3113
μακρόθεν|n3114
μακροθυμέω|n3115
μακροθυμία|n3116
μακροθύμως|n3117
μακρός|n3118
μακροχρόνιος|n3119
μάλα|n3124
μαλακία ας|n3120
μαλακός|n3121
μαλελεήλ|n3122
μάλιστα|n3123
μάλχος|n3125
μάμμη|n3126
μαμωνᾶς|n3127
μαναήν|n3128
μανασσῆς|n3129
μανθάνω|n3130
μανία|n3131
μάννα|n3132
μαντεύομαι|n3133
μαραίνω|n3134
μαρὰν ἀθά|n3135
μαργαρίτης|n3136
μάρθα|n3137
μαρία|n3138
μάρκος|n3139
μάρμαρος|n3140
μαρτυρέω|n3141
μαρτυρία|n3142
μαρτύριον|n3143
μαρτύρομαι|n3144
μάρτυς|n3145
μασάομαι|n3146
μαστιγόω|n3147
μαστίζω|n3148
μάστιξ|n3149
μαστός|n3150
ματαιολογία|n3151
ματαιολόγος ον|n3152
μάταιος|n3153
ματαιόω|n3155
ματαότης|n3154
μάτην|n3156
ματταθά|n3161
ματταθίας|n3162
μάχαιρα|n3163
μάχη|n3164
μάχομαι|n3165
με|n3166
μεγαλαυχέω|n3167
μεγαλεῖος|n3168
μεγαλειότης|n3169
μεγαλοπρεπής|n3170
μεγαλύνω (&lt; μέγας)|n3171
μεγάλως|n3172
μεγαλωσύνη|n3173
μέγας|n3174
μέγεθος|n3175
μεγιστάν|n3176
μέγιστος|n3177
μεθερμηνεύω|n3178
μέθη|n3179
μεθίστημι|n3180
μεθοδία|n3181
μεθόριον|n3182
μεθύσκω|n3183
μέθυσος|n3184
μεθύω|n3185
μεῖζον|n3186
μειζότερος|n3187
μείζων|n3188
μέλαν|n3189
μέλας|n3190
μελεά|n3191
μελετάω|n3192
μέλι|n3193
μελίσσιος|n3194
μελίτη|n3195
μέλλω|n3196
μέλος|n3197
μελχεί|n3198
μελχισεδέκ|n3199
μέλω|n3200
μεμβράνα|n3201
μέμφομαι|n3202
μεμψίμοιρος|n3203
μέν|n3204
μεννά|n3105
μενοῦνγε|n3205
μέντοι|n3206
μένω|n3207
μερίζω|n3208
μέριμνα|n3209
μεριμνάω|n3210
μερίς|n3211
μερισμός|n3212
μεριστής|n3213
μέρος|n3214
μεσημβρία|n3215
μεσιτεύω|n3216
μεσίτης|n3217
μεσονύκτιος|n3218
μεσοποταμία|n3219
μέσος|n3220
μεσότοιχον|n3221
μεσουράνημα|n3222
μεσόω|n3223
μεσσίας|n3224
μεστός|n3225
μεστόω|n3226
μετα στρέφω|n3245
μετά|n3227
μεταβαίνω|n3228
μεταβάλλω|n3229
μετάγω|n3230
μεταδίδωμι|n3231
μετάθεσις|n3232
μεταίρω|n3233
μετακαλέω|n3234
μετακινέω|n3235
μεταλαμξάνω|n3236
μετάλημψις|n3237
μεταλλάσσω|n3238
μεταμέλομαι|n3239
μεταμορφόω|n3240
μετανοέω|n3241
μετάνοια|n3242
μεταξύ|n3243
μεταπέμπω|n3244
μετασχηματίζω|n3246
μετατίθημι|n3247
μετέπειτα|n3248
μετέχω|n3249
μετεωρίζω|n3250
μετοικεσία|n3251
μָετοικίζω|n3252
μετοχή|n3253
μέτοχος|n3254
μετρέω|n3255
μετρητής|n3256
μετριοπαθέω|n3257
μετρίως|n3258
μέτρον|n3259
μέτωπον|n3260
μέχρι|n3261
μὴ οὐκ|n3279
μή|n3262
μηδαμῶς|n3266
μηδέ|n3267
μηδέποτε (μηδέ|n3269
μηδέπω|n3270
μῆδος|n3271
μηκέτι|n3272
μῆκος|n3273
μηκύνω|n3274
μηλωτή|n3275
μήν|@
μηνύω|n3278
μήποτε|n3280
μήπω|n3281
μήπως|n3282
μηρός|n3283
μήτε|n3284
μήτηρ|n3285
μήτι|n3286
μήτιγε|n3287
μήτις|n3288
μήτρα|n3289
μητρολῴας|n3290
μητρόπολις|n3291
μία|n3292
μιαίνω|n3293
μίασμα|n3294
μιασμός|n3295
μίγμα|n3296
μίγνυμι|n3297
μικρόν|n3298
μικρός|n3299
μίλητος|n3300
μίλιον|n3301
μιμέομαι|n3302
μιμητής|n3303
μιμνήσκω|n3304
μισέω|n3305
μισθαποδοσία|n3306
μισθαποδότης|n3307
μίσθιος|n3308
μισθός|n3309
μισθόω|n3310
μίσθωμα|n3311
μισθωτός|n3312
μιτυλήνη|n3313
μιχαήλ|n3314
μνᾶ|n3315
μνάομαι|n3316
μνάσων|n3317
μνεία|n3318
μνῆμα|n3319
μνημεῖον|n3320
μνήμη|n3321
μνημονεύω|n3322
μνημόσυνον|n3323
μνηστεύω|n3324
μογιλάλος|n3325
μόγις|n3326
μοι|n3328
μοιχαλίς|n3327
μοιχαλις|n3329
μοιχάω|n3330
μοιχεία|n3331
μοιχεύω|n3332
μοιχός|n3333
μόλις|n3334
μολόχ|n3335
μολύνω|n3336
μολυσμός|n3337
μομφή|n3338
μονή|n3339
μονογενής|n3340
μόνον|n3341
μόνος|n3342
μονόφθαλμος|n3343
μονόω|n3344
μορφή|n3345
μορφόω|n3346
μόρφωσις|n3347
μοσχοποιέω|n3348
μόσχος|n3349
μοῦ|n3351
μουσικός|n3352
μόχθος|n3350
μυελός|n3353
μυέω|n3354
μῦθος|n3355
μυκάσμαι|n3356
μυκτηρίζω|n3357
μυλικός|n3358
μύλος|n3359
μυλών|n3360
μύρα|n3361
μυριάς|n3362
μυρίζω|n3363
μύρον|n3365
μυσία|n3366
μυστήρισν|n3367
μυωπάζω|n3368
μώλωψ|n3369
μωμάομαι|n3370
μῶμος|n3371
μωραίνω|n3372
μωρία|n3373
μωρολογία|n3374
μωρός|n3375
μωυσῆς|n3376
ναασσών|n3377
ναγγαί|n3378
ναζαρά|n3379
ναζαρηνός|n3380
ναζωραῖος|n3381
ναθάμ|n3382
ναθαναήλ|n3383
ναί|n3384
ναιμάν|n3398
ναίν|n3385
ναός|n3386
ναούμ|n3387
νάρδος|n3388
νάρκισσος|n3389
ναυαγέω|n3390
ναύκληρος|n3391
ναῦς|n3392
ναύτης|n3393
ναχώρ|n3394
νεανίας|n3395
νεανίσκος|n3396
νεάπολις|n3397
νειφόω|n3400
νεκρός|n3399
νέκρωσις|n3401
νεομηνία|n3462
νέος|n3402
νεότης|n3404
νεόφυτος|n3405
νέρων|n3406
νεύω|n3407
νεφέλη|n3408
νεφθαλείμ|n3409
νέφος|n3410
νεφρός|n3411
νεωκόρος|n3412
νεωτερικός|n3413
νή|n3414
νήθω|n3415
νηπιάζω|n3416
νήπιος|n3417
νηρεί|n3419
νηρεύς|n3418
νησίον|n3420
νῆσος|n3421
νηστεία|n3422
νηστεύω|n3423
νῆστις|n3424
νηφάλιος|n3425
νήφω|n3426
νίγερ|n3427
νικάνωρ|n3428
νικἀω|n3429
νίκη|n3430
νικόδημος|n3431
νικολαίτης|n3432
νικόλαος|n3433
νικόπολις|n3434
νῖκος|n3435
νινευείτης|n3437
νινευί|n3436
νιπτήρ|n3438
νίπτω|n3439
νόημα|n3441
νόθος|n3442
νοιεω|n3440
νομή|n3443
νομίζω|n3444
νομικός|n3445
νομίμως|n3446
νόμισμα|n3447
νομοδιδάσκαλος|n3448
νομοθεσία|n3449
νομοθετέω|n3450
νομοθέτης|n3451
νόμος|n3452
νοσέω|n3453
νόσημα|n3454
νόσος|n3455
νοσσιά|n3456
νοσσίον|n3457
νοσσός|n3403
νοσφίζω|n3458
νότος|n3459
νουθεσία|n3460
νουθετέω|n3461
νουνεχῶς|n3463
νοῦς|n3464
νύμφα|n3465
νύμφη|n3466
νυμφίος|n3467
νυμφών|n3468
νῦν|n3469
νῦνί|n3471
νύξ|n3472
νύσσω|n3473
νυστάζω|n3474
νυχθήμερος|n3475
νῶε|n3476
νωθρός|n3477
νῶτος|n3478
ξενία|n3479
ξενίζω|n3480
ξενοδοχέω|n3481
ξένος|n3482
ξέστης|n3483
ξηραίνω|n3484
ξηρός|n3485
ξύλινος|n3486
ξύλον|n3487
ξυράω|n3488
ὁ ὢν ὁ ἦν ὁ ἐρχόμενος|n3702
ὁ|n3489
ὁαιότης|n3643
ὀγδοήκοντα|n3490
ὄγδοος|n3491
ὄγκος|n3492
ὅδε|n3493
ὁδεύω|n3494
ὁδηγέω|n3495
ὁδηγός|n3496
ὁδοιπορέω|n3497
ὁδοιπορία|n3498
ὁδός|n3499
ὀδούς|n3500
ὀδυνάω|n3501
ὀδύνη|n3502
ὀδυρμός|n3503
ὀεφίλω|n3685
ὀζείας|n3505
ὄζω|n3506
ὅθεν|n3507
ὀθόνη|n3508
ὀθόνιον|n3509
οἶδα|n1494
οἰκεῖος|n3510
οἰκέτης|n3511
οἰκέω|n3512
οἴκημα|n3513
οἰκητήριον|n3514
οἰκία|n3515
οἰκιακός|n3516
